Date,Day,Is_Holiday,Holiday_Name,Holiday_Category,Events_Count,Event_Good_Count,Event_Bad_Count,Event_Sentiment,Event_Texts,Event_Links
2008-03-18,Tuesday,False,,,0,0,0,neutral,,
2008-03-19,Wednesday,False,,,2,0,0,neutral,"GRB 080319B: A cosmic burst that is the farthest object visible to the naked eye is briefly observed. || The gamma-ray burst GRB 080319B (artist's impression pictured), the farthest object from Earth that was observable by the naked eye, was observed.",https://en.wikipedia.org/wiki/GRB_080319B || https://en.wikipedia.org/wiki/Gamma-ray_burst
2008-03-20,Thursday,False,,,0,0,0,neutral,,
2008-03-21,Friday,True,Good Friday; Milad-un-Nabi,muslim,0,0,0,neutral,,
2008-03-22,Saturday,False,,,0,0,0,neutral,,
2008-03-23,Sunday,False,,,1,1,0,good,"Official opening of Rajiv Gandhi International Airport in Hyderabad, India",https://en.wikipedia.org/wiki/Rajiv_Gandhi_International_Airport
2008-03-24,Monday,False,,,2,2,0,good,"Bhutan officially becomes a democracy, with its first ever general election. || Led by Jigme Thinley, the Bhutan Peace and Prosperity Party won 45 of 47 seats in the country's first National Assembly election.",https://en.wikipedia.org/wiki/Bhutan || https://en.wikipedia.org/wiki/Jigme_Thinley
2008-03-25,Tuesday,False,,,0,0,0,neutral,,
2008-03-26,Wednesday,False,,,0,0,0,neutral,,
2008-03-27,Thursday,False,,,0,0,0,neutral,,
2008-03-28,Friday,False,,,0,0,0,neutral,,
2008-03-29,Saturday,False,,,0,0,0,neutral,,
2008-03-30,Sunday,False,,,1,0,0,neutral,Drolma Kyi arrested by Chinese authorities.,https://en.wikipedia.org/wiki/Drolma_Kyi
2008-03-31,Monday,False,,,0,0,0,neutral,,
2008-04-01,Tuesday,False,,,0,0,0,neutral,,
2008-04-02,Wednesday,False,,,1,0,0,neutral,The 2008 Egyptian general strike starts led by Egyptian workers later to be adopted by April 6 Youth Movement and Egyptian activists.,https://en.wikipedia.org/wiki/2008_Egyptian_general_strike
2008-04-03,Thursday,False,,,0,0,0,neutral,,
2008-04-04,Friday,False,,,0,0,0,neutral,,
2008-04-05,Saturday,False,,,0,0,0,neutral,,
2008-04-06,Sunday,False,,,2,0,0,neutral,"ATA Airlines, once one of the ten largest U.S. passenger airlines and largest charter airline, files for bankruptcy for the second time in five years and ceases all operations. || Texas law enforcement cordons off the FLDS's YFZ Ranch. Eventually 533 women and children will be taken into state custody.",https://en.wikipedia.org/wiki/ATA_Airlines || https://en.wikipedia.org/wiki/Texas
2008-04-07,Monday,False,,,0,0,0,neutral,,
2008-04-08,Tuesday,False,,,0,0,0,neutral,,
2008-04-09,Wednesday,False,,,0,0,0,neutral,,
2008-04-10,Thursday,False,,,0,0,0,neutral,,
2008-04-11,Friday,False,,,1,0,1,bad,"Kata Air Transport Flight 007 crashes while attempting an emergency landing at Chișinău International Airport, killing eight.",https://en.wikipedia.org/wiki/Kata_Air_Transport_Flight_007
2008-04-12,Saturday,False,,,0,0,0,neutral,,
2008-04-13,Sunday,False,,,0,0,0,neutral,,
2008-04-14,Monday,False,,,0,0,0,neutral,,
2008-04-15,Tuesday,False,,,0,0,0,neutral,,
2008-04-16,Wednesday,False,,,1,0,0,neutral,The U.S. Supreme Court rules in the Baze v. Rees decision that execution by lethal injection does not violate the Eighth Amendment ban against cruel and unusual punishment.,https://en.wikipedia.org/wiki/Supreme_Court_of_the_United_States
2008-04-17,Thursday,False,,,0,0,0,neutral,,
2008-04-18,Friday,True,Mahavir Jayanti,general,0,0,0,neutral,,
2008-04-19,Saturday,False,,,0,0,0,neutral,,
2008-04-20,Sunday,False,,,3,3,0,good,"Danica Patrick wins the Indy Japan 300 becoming the first female driver in history to win an Indy car race. || American racing driver Danica Patrick won the Indy Japan 300, becoming the first woman to win an IndyCar auto race. || Fernando Lugo became the first candidate not from the Colorado Party candidate to be elected President of Paraguay in 61 years.",https://en.wikipedia.org/wiki/Danica_Patrick || https://en.wikipedia.org/wiki/Danica_Patrick || https://en.wikipedia.org/wiki/Fernando_Lugo
2008-04-21,Monday,False,,,0,0,0,neutral,,
2008-04-22,Tuesday,False,,,0,0,0,neutral,,
2008-04-23,Wednesday,False,,,0,0,0,neutral,,
2008-04-24,Thursday,False,,,0,0,0,neutral,,
2008-04-25,Friday,False,,,0,0,0,neutral,,
2008-04-26,Saturday,False,,,0,0,0,neutral,,
2008-04-27,Sunday,False,,,0,0,0,neutral,,
2008-04-28,Monday,False,,,1,1,0,good,"The 1,388-foot-tall (423.2 m) Trump International Hotel and Tower in Chicago, with the world's highest residence above ground level at the time, held its grand opening.",https://en.wikipedia.org/wiki/Trump_International_Hotel_and_Tower_(Chicago)
2008-04-29,Tuesday,False,,,0,0,0,neutral,,
2008-04-30,Wednesday,False,,,1,0,0,neutral,"Two skeletal remains found near Yekaterinburg are confirmed by Russian scientists to be the remains of Alexei and Anastasia, two of the children of the last Tsar of Russia, whose entire family was executed at Yekaterinburg by the Bolsheviks.",https://en.wikipedia.org/wiki/Yekaterinburg
2008-05-01,Thursday,False,,,0,0,0,neutral,,
2008-05-02,Friday,False,,,3,1,0,good,"Cyclone Nargis makes landfall in Burma killing over 138,000 people and leaving millions of people homeless. || Chaitén Volcano begins erupting in Chile, forcing the evacuation of more than 4,500 people. || The Chaitén volcano in Chile began to erupt for the first time since around 1640.",https://en.wikipedia.org/wiki/Cyclone_Nargis || https://en.wikipedia.org/wiki/Chait%C3%A9n_(volcano) || https://en.wikipedia.org/wiki/Chait%C3%A9n_(volcano)
2008-05-03,Saturday,False,,,0,0,0,neutral,,
2008-05-04,Sunday,False,,,0,0,0,neutral,,
2008-05-05,Monday,False,,,1,0,1,bad,"British barrister Mark Saunders was shot dead by police after a five-hour siege at his home in Chelsea, London.",https://en.wikipedia.org/wiki/Barrister
2008-05-06,Tuesday,False,,,0,0,0,neutral,,
2008-05-07,Wednesday,False,,,0,0,0,neutral,,
2008-05-08,Thursday,False,,,0,0,0,neutral,,
2008-05-09,Friday,False,,,0,0,0,neutral,,
2008-05-10,Saturday,False,,,0,0,0,neutral,,
2008-05-11,Sunday,False,,,0,0,0,neutral,,
2008-05-12,Monday,False,,,3,0,1,bad,"An earthquake (measuring around 8.0 magnitude) occurs in Sichuan, China, killing over 69,000 people. || U.S. Immigration and Customs Enforcement conducts the largest-ever raid of a workplace in Postville, Iowa, arresting nearly 400 immigrants for identity theft and document fraud. || In Postville, Iowa, U.S. Immigration and Customs Enforcement conducted the largest-ever raid of a workplace and arrested nearly 400 immigrants for identity theft and document fraud.",https://en.wikipedia.org/wiki/2008_Sichuan_earthquake || https://en.wikipedia.org/wiki/United_States_Immigration_and_Customs_Enforcement || https://en.wikipedia.org/wiki/Postville%2C_Iowa
2008-05-13,Tuesday,False,,,1,0,1,bad,"Nine bombs placed by the Indian Mujahideen, then an unknown terrorist group, exploded in a 15-minute period in Jaipur, India, killing 80 people and injuring more than 200 others.",https://en.wikipedia.org/wiki/Indian_Mujahideen
2008-05-14,Wednesday,False,,,2,0,1,bad,"Battle of Piccadilly Gardens in Manchester city centre between Zenit supporters and Rangers supporters and the Greater Manchester Police, 39 policemen injured, one police-dog injured and 39 arrested. || On the day of the UEFA Cup Final, violence erupted between football hooligan supporters of both teams and the Greater Manchester Police, resulting in 39 arrests and 39 injured officers.",https://en.wikipedia.org/wiki/2008_UEFA_Cup_final_riots || https://en.wikipedia.org/wiki/2008_UEFA_Cup_final
2008-05-15,Thursday,False,,,1,0,0,neutral,California becomes the second U.S. state after Massachusetts in 2004 to legalize same-sex marriage after the state's own Supreme Court rules a previous ban unconstitutional.,https://en.wikipedia.org/wiki/Same-sex_marriage_in_California
2008-05-16,Friday,False,,,0,0,0,neutral,,
2008-05-17,Saturday,False,,,0,0,0,neutral,,
2008-05-18,Sunday,False,,,0,0,0,neutral,,
2008-05-19,Monday,False,,,0,0,0,neutral,,
2008-05-20,Tuesday,True,Buddha Purnima,general,0,0,0,neutral,,
2008-05-21,Wednesday,False,,,0,0,0,neutral,,
2008-05-22,Thursday,False,,,0,0,0,neutral,,
2008-05-23,Friday,False,,,2,0,2,bad,"The International Court of Justice (ICJ) awards Middle Rocks to Malaysia and Pedra Branca (Pulau Batu Puteh) to Singapore, ending a 29-year territorial dispute between the two countries. || The International Court of Justice awarded the Middle Rocks to Malaysia and Pedra Branca to Singapore, resolving a 29-year-old territorial dispute in the Singapore Strait.",https://en.wikipedia.org/wiki/International_Court_of_Justice || https://en.wikipedia.org/wiki/International_Court_of_Justice
2008-05-24,Saturday,False,,,0,0,0,neutral,,
2008-05-25,Sunday,False,,,1,0,0,neutral,NASA's Phoenix lander touches down in the Green Valley region of Mars to search for environments suitable for water and microbial life.,https://en.wikipedia.org/wiki/NASA
2008-05-26,Monday,False,,,1,0,1,bad,Severe flooding begins in eastern and southern China that will ultimately cause 148 deaths and force the evacuation of 1.3 million.,https://en.wikipedia.org/wiki/2008_South_China_floods
2008-05-27,Tuesday,False,,,0,0,0,neutral,,
2008-05-28,Wednesday,False,,,1,1,0,good,"The first meeting of the Constituent Assembly of Nepal formally declares Nepal a republic, ending the 240-year reign of the Shah dynasty.",https://en.wikipedia.org/wiki/Nepal
2008-05-29,Thursday,False,,,1,0,1,bad,"A doublet earthquake, of combined magnitude 6.1, strikes Iceland near the town of Selfoss, injuring 30 people.",https://en.wikipedia.org/wiki/2008_Iceland_earthquake
2008-05-30,Friday,False,,,3,0,2,bad,"Convention on Cluster Munitions is adopted. || TACA Flight 390 overshoots the runway at Toncontín International Airport in Tegucigalpa, Honduras and crashes, killing five people. || The Convention on Cluster Munitions, prohibiting the use, transfer, and stockpiling of cluster bombs, was adopted.",https://en.wikipedia.org/wiki/Convention_on_Cluster_Munitions || https://en.wikipedia.org/wiki/TACA_Flight_390 || https://en.wikipedia.org/wiki/Convention_on_Cluster_Munitions
2008-05-31,Saturday,False,,,2,2,0,good,"Usain Bolt breaks the world record in the 100m sprint, with a wind-legal (+1.7 m/s) 9.72 seconds. || Space Shuttle Discovery launches on STS-124 carrying the second portion of the Japanese Kibō module to the International Space Station.",https://en.wikipedia.org/wiki/Usain_Bolt || https://en.wikipedia.org/wiki/Space_Shuttle_Discovery
2008-06-01,Sunday,False,,,1,0,0,neutral,"A fire on the back lot of Universal Studios breaks out, destroying the attraction King Kong Encounter and a large archive of master tapes for music and film, the full extent of which was not revealed until 2019.",https://en.wikipedia.org/wiki/2008_Universal_Studios_fire
2008-06-02,Monday,False,,,0,0,0,neutral,,
2008-06-03,Tuesday,False,,,0,0,0,neutral,,
2008-06-04,Wednesday,False,,,0,0,0,neutral,,
2008-06-05,Thursday,False,,,0,0,0,neutral,,
2008-06-06,Friday,False,,,0,0,0,neutral,,
2008-06-07,Saturday,False,,,0,0,0,neutral,,
2008-06-08,Sunday,False,,,0,0,0,neutral,,
2008-06-09,Monday,False,,,1,0,1,bad,"Two bombs explode at a train station near Algiers, Algeria, killing at least 13 people.",https://en.wikipedia.org/wiki/2008_Beni_Amrane_bombings
2008-06-10,Tuesday,False,,,3,0,3,bad,"Sudan Airways Flight 109 crashes at Khartoum International Airport, killing 30 people. || War in Afghanistan: A U.S. airstrike resulted in the reported deaths of eleven paramilitary members of the Pakistani Frontier Corps and eight Taliban fighters in Pakistan's tribal areas. || Sudan Airways Flight 109 crashed on landing at Khartoum International Airport, killing 30 of the 214 occupants on board.",https://en.wikipedia.org/wiki/Sudan_Airways_Flight_109 || https://en.wikipedia.org/wiki/War_in_Afghanistan_(2001%E2%80%932021) || https://en.wikipedia.org/wiki/Sudan_Airways_Flight_109
2008-06-11,Wednesday,False,,,0,0,0,neutral,,
2008-06-12,Thursday,False,,,1,0,0,neutral,"A Japanese man drove a truck into a crowd of pedestrians in Akihabara, Tokyo, and proceeded to stab at least 12 people, killing 7 and wounding 10, before being apprehended.",https://en.wikipedia.org/wiki/2008_Akihabara_massacre
2008-06-13,Friday,False,,,0,0,0,neutral,,
2008-06-14,Saturday,False,,,0,0,0,neutral,,
2008-06-15,Sunday,False,,,3,3,0,good,Canadian Prime Minister Stephen Harper makes a historic official apology to Canada's First Nations in regard to abuses at a Canadian Indian residential school. || The Fermi Gamma-ray Space Telescope is launched into orbit. || Canadian prime minister Stephen Harper apologised to the First Nations for past governments' policies of forced assimilation.,https://en.wikipedia.org/wiki/Prime_Minister_of_Canada || https://en.wikipedia.org/wiki/Fermi_Gamma-ray_Space_Telescope || https://en.wikipedia.org/wiki/Stephen_Harper
2008-06-16,Monday,False,,,0,0,0,neutral,,
2008-06-17,Tuesday,False,,,0,0,0,neutral,,
2008-06-18,Wednesday,False,,,0,0,0,neutral,,
2008-06-19,Thursday,False,,,0,0,0,neutral,,
2008-06-20,Friday,False,,,0,0,0,neutral,,
2008-06-21,Saturday,False,,,0,0,0,neutral,,
2008-06-22,Sunday,False,,,0,0,0,neutral,,
2008-06-23,Monday,False,,,0,0,0,neutral,,
2008-06-24,Tuesday,False,,,0,0,0,neutral,,
2008-06-25,Wednesday,False,,,0,0,0,neutral,,
2008-06-26,Thursday,False,,,1,0,1,bad,"A suicide bomber dressed as an Iraqi policeman detonates an explosive vest, killing 25 people.",https://en.wikipedia.org/wiki/2008_Karmah_bombing
2008-06-27,Friday,False,,,2,0,2,bad,"In a highly scrutinized election, President of Zimbabwe Robert Mugabe is re-elected in a landslide after his opponent Morgan Tsvangirai had withdrawn a week earlier, citing violence against his party's supporters. || Robert Mugabe was re-elected as President of Zimbabwe with an overwhelming majority after his opponent Morgan Tsvangirai withdrew, citing violence against his party's supporters.",https://en.wikipedia.org/wiki/2008_Zimbabwean_general_election || https://en.wikipedia.org/wiki/Robert_Mugabe
2008-06-28,Saturday,False,,,0,0,0,neutral,,
2008-06-29,Sunday,False,,,0,0,0,neutral,,
2008-06-30,Monday,False,,,0,0,0,neutral,,
2008-07-01,Tuesday,False,,,2,0,2,bad,"Riots erupt in Mongolia in response to allegations of fraud surrounding the 2008 legislative elections. || Rioting erupted in Ulaanbaatar, Mongolia, over allegations of fraud surrounding the recent legislative election.",https://en.wikipedia.org/wiki/2008_riot_in_Mongolia || https://en.wikipedia.org/wiki/2008_riot_in_Mongolia
2008-07-02,Wednesday,False,,,1,0,1,bad,"Israeli–Palestinian conflict: An Arab man rammed a loader into traffic in Jerusalem, killing three people and injuring 40 others (damage pictured).",https://en.wikipedia.org/wiki/Israeli%E2%80%93Palestinian_conflict
2008-07-03,Thursday,False,,,0,0,0,neutral,,
2008-07-04,Friday,False,,,1,0,1,bad,"A bomb explodes at a concert in Minsk's Independence Square, injuring 50 people.",https://en.wikipedia.org/wiki/2008_Minsk_bombing
2008-07-05,Saturday,False,,,0,0,0,neutral,,
2008-07-06,Sunday,False,,,0,0,0,neutral,,
2008-07-07,Monday,False,,,0,0,0,neutral,,
2008-07-08,Tuesday,False,,,0,0,0,neutral,,
2008-07-09,Wednesday,False,,,1,0,1,bad,"Under the belief that Israel and the United States were planning to attack its nuclear program, Iran conducted the Great Prophet III missile test and war games exercise.",https://en.wikipedia.org/wiki/Nuclear_program_of_Iran
2008-07-10,Thursday,False,,,1,0,1,bad,Former Macedonian Interior Minister Ljube Boškoski is acquitted of all war-crimes charges by a United Nations tribunal.,https://en.wikipedia.org/wiki/Ljube_Bo%C5%A1koski
2008-07-11,Friday,False,,,0,0,0,neutral,,
2008-07-12,Saturday,False,,,1,0,1,bad,"Battle of Wanat begins when Taliban and al-Qaeda guerrillas attack US Army and Afghan National Army troops in Afghanistan. The U.S. deaths were, at that time, the most in a single battle since the beginning of operations in 2001.",https://en.wikipedia.org/wiki/Battle_of_Wanat
2008-07-13,Sunday,False,,,0,0,0,neutral,,
2008-07-14,Monday,False,,,0,0,0,neutral,,
2008-07-15,Tuesday,False,,,0,0,0,neutral,,
2008-07-16,Wednesday,False,,,1,0,0,neutral,"A tainted milk powder scandal broke in China which ultimately involved an estimated 300,000 victims, the vast majority infants, with 54,000 hospitalized with kidney problems and six deaths.",https://en.wikipedia.org/wiki/2008_Chinese_milk_scandal
2008-07-17,Thursday,False,,,0,0,0,neutral,,
2008-07-18,Friday,False,,,0,0,0,neutral,,
2008-07-19,Saturday,False,,,0,0,0,neutral,,
2008-07-20,Sunday,False,,,0,0,0,neutral,,
2008-07-21,Monday,False,,,1,1,0,good,Ram Baran Yadav is declared the first President of Nepal.,https://en.wikipedia.org/wiki/Ram_Baran_Yadav
2008-07-22,Tuesday,False,,,0,0,0,neutral,,
2008-07-23,Wednesday,False,,,0,0,0,neutral,,
2008-07-24,Thursday,False,,,0,0,0,neutral,,
2008-07-25,Friday,False,,,0,0,0,neutral,,
2008-07-26,Saturday,False,,,1,0,1,bad,"Fifty-six people are killed and over 200 people are injured, in the Ahmedabad bombings in India.",https://en.wikipedia.org/wiki/2008_Ahmedabad_bombings
2008-07-27,Sunday,False,,,0,0,0,neutral,,
2008-07-28,Monday,False,,,0,0,0,neutral,,
2008-07-29,Tuesday,False,,,0,0,0,neutral,,
2008-07-30,Wednesday,False,,,0,0,0,neutral,,
2008-07-31,Thursday,False,,,0,0,0,neutral,,
2008-08-01,Friday,False,,,1,0,1,bad,The start of the Russo-Georgian War over the territory of South Ossetia.,https://en.wikipedia.org/wiki/Russo-Georgian_War
2008-08-02,Saturday,False,,,0,0,0,neutral,,
2008-08-03,Sunday,False,,,2,0,0,neutral,"A military junta led by Mohamed Ould Abdel Aziz stages a coup d'état in Mauritania, overthrowing president Sidi Ould Cheikh Abdallahi. || Mauritanian president Sidi Ould Cheikh Abdallahi was ousted from power by a group of high-ranking generals that he had dismissed from office several hours earlier.",https://en.wikipedia.org/wiki/Mohamed_Ould_Abdel_Aziz || https://en.wikipedia.org/wiki/Sidi_Ould_Cheikh_Abdallahi
2008-08-04,Monday,False,,,0,0,0,neutral,,
2008-08-05,Tuesday,False,,,1,0,0,neutral,The New England Revolution win the 2008 North American SuperLiga final against the Houston Dynamo.,https://en.wikipedia.org/wiki/New_England_Revolution
2008-08-06,Wednesday,False,,,0,0,0,neutral,,
2008-08-07,Thursday,False,,,0,0,0,neutral,,
2008-08-08,Friday,False,,,3,0,0,neutral,"A EuroCity express train en route from Kraków, Poland to Prague, Czech Republic strikes a part of a motorway bridge that had fallen onto the railroad track near Studénka railway station in the Czech Republic and derails, killing eight people and injuring 64 others. || The 29th modern summer Olympic Games took place in Beijing, China until August 24. || A EuroCity train en route to Prague struck a part of a motorway bridge that had fallen onto the track near Studénka station and derailed, killing 8 people and injuring 64 others.",https://en.wikipedia.org/wiki/EuroCity || https://en.wikipedia.org/wiki/2008_Summer_Olympics || https://en.wikipedia.org/wiki/EuroCity
2008-08-09,Saturday,False,,,1,0,1,bad,"East Coast Jets Flight 81 crashes near Owatonna Degner Regional Airport in Owatonna, Minnesota, killing all eight people on board.",https://en.wikipedia.org/wiki/East_Coast_Jets_Flight_81
2008-08-10,Sunday,False,,,0,0,0,neutral,,
2008-08-11,Monday,False,,,0,0,0,neutral,,
2008-08-12,Tuesday,False,,,0,0,0,neutral,,
2008-08-13,Wednesday,False,,,1,0,1,bad,Russo-Georgian War: Russian units occupy the Georgian city of Gori.,https://en.wikipedia.org/wiki/Russo-Georgian_War
2008-08-14,Thursday,False,,,0,0,0,neutral,,
2008-08-15,Friday,True,Independence Day,general,0,0,0,neutral,,
2008-08-16,Saturday,False,,,1,0,0,neutral,"The Trump International Hotel and Tower in Chicago is topped off at 1,389 feet (423 m), at the time becoming the world's highest residence above ground-level.",https://en.wikipedia.org/wiki/Trump_International_Hotel_and_Tower_(Chicago)
2008-08-17,Sunday,False,,,0,0,0,neutral,,
2008-08-18,Monday,False,,,3,0,1,bad,"The President of Pakistan, Pervez Musharraf, resigns under threat of impeachment. || War of Afghanistan: The Uzbin Valley ambush occurs. || Pakistani president Pervez Musharraf resigned under pressure from a movement to impeach him.",https://en.wikipedia.org/wiki/Pervez_Musharraf || https://en.wikipedia.org/wiki/Uzbin_Valley_ambush || https://en.wikipedia.org/wiki/Pervez_Musharraf
2008-08-19,Tuesday,False,,,0,0,0,neutral,,
2008-08-20,Wednesday,False,,,2,0,2,bad,"Spanair Flight 5022, from Madrid, Spain to Gran Canaria, skids off the runway and crashes at Barajas Airport. Of the 172 people on board, 146 die immediately, and eight more later die of injuries sustained in the crash. || Spanair Flight 5022 crashed just after take-off from Madrid's Barajas Airport, killing 154 people.",https://en.wikipedia.org/wiki/Spanair_Flight_5022 || https://en.wikipedia.org/wiki/Spanair_Flight_5022
2008-08-21,Thursday,False,,,0,0,0,neutral,,
2008-08-22,Friday,False,,,0,0,0,neutral,,
2008-08-23,Saturday,False,,,0,0,0,neutral,,
2008-08-24,Sunday,True,Janmashtami,hindu,2,0,1,bad,"The Beijing–Tianjin Intercity Railway begins operation as the fastest commuter rail system in the world. || Eleven mountaineers from international expeditions died on K2, the second-highest mountain on Earth, in the worst single accident in the history of K2 mountaineering.",https://en.wikipedia.org/wiki/Beijing%E2%80%93Tianjin_intercity_railway || https://en.wikipedia.org/wiki/2008_K2_disaster
2008-08-25,Monday,False,,,0,0,0,neutral,,
2008-08-26,Tuesday,False,,,1,0,1,bad,"After a ceasefire was reached in the Russo-Georgian War, Russia recognized the independence of Abkhazia and South Ossetia.",https://en.wikipedia.org/wiki/Russo-Georgian_War
2008-08-27,Wednesday,False,,,0,0,0,neutral,,
2008-08-28,Thursday,False,,,0,0,0,neutral,,
2008-08-29,Friday,False,,,1,0,1,bad,"A Conviasa Boeing 737 crashes into Illiniza Volcano in Ecuador, killing all three people on board.",https://en.wikipedia.org/wiki/Conviasa
2008-08-30,Saturday,False,,,0,0,0,neutral,,
2008-08-31,Sunday,False,,,2,2,0,good,"American swimmer Michael Phelps becomes the first person to win eight gold medals at one Olympic Games. || Michael Phelps won his eighth gold medal of the Summer Olympics in Beijing, setting the record for the most gold medals won by an athlete at a single games.",https://en.wikipedia.org/wiki/Michael_Phelps || https://en.wikipedia.org/wiki/Michael_Phelps
2008-09-01,Monday,False,,,0,0,0,neutral,,
2008-09-02,Tuesday,False,,,1,1,0,good,Google launches its Google Chrome web browser.,https://en.wikipedia.org/wiki/Google
2008-09-03,Wednesday,False,,,2,0,2,bad,"Sixty-five passengers are killed when Iran Aseman Airlines Flight 6895 crashes during an emergency landing at Manas International Airport in Bishkek, Kyrgyzstan. || A Cessna 208 Caravan crashes in Cabañas, Zacapa, Guatemala, killing 11 people.",https://en.wikipedia.org/wiki/Iran_Aseman_Airlines_Flight_6895 || https://en.wikipedia.org/wiki/Cessna_208_Caravan
2008-09-04,Thursday,False,,,0,0,0,neutral,,
2008-09-05,Friday,False,,,0,0,0,neutral,,
2008-09-06,Saturday,False,,,0,0,0,neutral,,
2008-09-07,Sunday,False,,,0,0,0,neutral,,
2008-09-08,Monday,False,,,0,0,0,neutral,,
2008-09-09,Tuesday,False,,,0,0,0,neutral,,
2008-09-10,Wednesday,False,,,1,0,0,neutral,"The Large Hadron Collider at CERN, described as the biggest scientific experiment in history, is powered up in Geneva, Switzerland.",https://en.wikipedia.org/wiki/Large_Hadron_Collider
2008-09-11,Thursday,False,,,1,0,0,neutral,"A major Channel Tunnel fire breaks out on a freight train, resulting in the closure of part of the tunnel for six months.",https://en.wikipedia.org/wiki/2008_Channel_Tunnel_fire
2008-09-12,Friday,False,,,2,0,0,neutral,"The 2008 Chatsworth train collision in Los Angeles between a Metrolink commuter train and a Union Pacific freight train kills 25 people. || A Metrolink train collided head-on with a freight train in Los Angeles, California, resulting in 25 deaths and 135 injuries; the Metrolink driver had passed through a red signal, having likely been distracted by text messaging.",https://en.wikipedia.org/wiki/2008_Chatsworth_train_collision || https://en.wikipedia.org/wiki/Metrolink_(California)
2008-09-13,Saturday,False,,,2,0,2,bad,"Delhi, India, is hit by a series of bomb blasts, resulting in 30 deaths and 130 injuries. || Five bomb blasts took place in Delhi, India, killing at least 20 people as part of a series of attacks perpetrated by the Indian Mujahideen.",https://en.wikipedia.org/wiki/Delhi || https://en.wikipedia.org/wiki/13_September_2008_Delhi_bombings
2008-09-14,Sunday,False,,,1,0,1,bad,"Aeroflot Flight 821, a Boeing 737-500, crashes into a section of the Trans-Siberian Railway while on approach to Perm International Airport, in Perm, Russia, killing all 88 people on board.",https://en.wikipedia.org/wiki/Aeroflot_Flight_821
2008-09-15,Monday,False,,,2,0,0,neutral,"Lehman Brothers files for Chapter 11 bankruptcy, the largest bankruptcy filing in U.S. history. || Financial crisis of 2007–2008: The global financial services firm Lehman Brothers filed for bankruptcy while holding over $600 billion in assets, the largest such filing in U.S. history.",https://en.wikipedia.org/wiki/Lehman_Brothers || https://en.wikipedia.org/wiki/2008_financial_crisis
2008-09-16,Tuesday,False,,,0,0,0,neutral,,
2008-09-17,Wednesday,False,,,0,0,0,neutral,,
2008-09-18,Thursday,False,,,1,0,1,bad,Iraq War: The United States Armed Forces transfers control of Anbar Province to the Iraqi Armed Forces.,https://en.wikipedia.org/wiki/Iraq_War
2008-09-19,Friday,False,,,1,0,0,neutral,Thabo Mbeki resigns as president of South Africa.,https://en.wikipedia.org/wiki/Thabo_Mbeki
2008-09-20,Saturday,False,,,1,0,0,neutral,Swiss pilot and inventor Yves Rossy (pictured) flew a wingpack powered by jet engines across the English Channel.,https://en.wikipedia.org/wiki/Yves_Rossy
2008-09-21,Sunday,False,,,0,0,0,neutral,,
2008-09-22,Monday,False,,,0,0,0,neutral,,
2008-09-23,Tuesday,False,,,0,0,0,neutral,,
2008-09-24,Wednesday,False,,,2,0,1,bad,"Matti Saari kills ten people at a school in Finland before committing suicide. || A gunman shot and killed ten students at the Seinäjoki University of Applied Sciences in Kauhajoki, Finland, before committing suicide.",https://en.wikipedia.org/wiki/Kauhajoki_school_shooting || https://en.wikipedia.org/wiki/Kauhajoki_school_shooting
2008-09-25,Thursday,False,,,0,0,0,neutral,,
2008-09-26,Friday,False,,,1,0,1,bad,"A Learjet 60 carrying musicians Travis Barker and Adam ""DJ AM"" Goldstein crashes during a rejected takeoff from Colombia Metropolitan Airport in West Columbia, South Carolina, killing four of the six people on board. Barker and Goldstein both survive.",https://en.wikipedia.org/wiki/Learjet_60
2008-09-27,Saturday,False,,,1,1,0,good,CNSA astronaut Zhai Zhigang becomes the first Chinese person to perform a spacewalk.,https://en.wikipedia.org/wiki/Zhai_Zhigang
2008-09-28,Sunday,False,,,2,1,1,bad,"Falcon 1 becomes the first privately developed liquid-fuel ground-launched vehicle to put a payload into orbit by the RatSat mission. || The Singapore Grand Prix is held as Formula One's inaugural night race, with Fernando Alonso winning the event. Almost a year later it was revealed that Alonso's team-mate Nelson Piquet Jr. had been ordered to crash his car to help bring out the safety car and give Alonso the advantage and win.",https://en.wikipedia.org/wiki/Falcon_1 || https://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008-09-29,Monday,False,,,1,0,1,bad,The stock market crashes with the Dow Jones dropping a then record 778 points after the United States House of Representatives vote on the Emergency Economic Stabilization Act fails during the beginning stages of the Great Recession.,https://en.wikipedia.org/wiki/Stock_market_crash
2008-09-30,Tuesday,False,,,0,0,0,neutral,,
2008-10-01,Wednesday,False,,,0,0,0,neutral,,
2008-10-02,Thursday,True,Gandhi Jayanti; Id-ul-Fitr,general,0,0,0,neutral,,
2008-10-03,Friday,False,,,2,0,0,neutral,"The Emergency Economic Stabilization Act of 2008 for the U.S. financial system is signed by President George W. Bush. || The Emergency Economic Stabilization Act of 2008, establishing the Troubled Asset Relief Program, commonly referred to as a bailout of the U.S. financial system, was enacted.",https://en.wikipedia.org/wiki/Emergency_Economic_Stabilization_Act_of_2008 || https://en.wikipedia.org/wiki/Emergency_Economic_Stabilization_Act_of_2008
2008-10-04,Saturday,False,,,0,0,0,neutral,,
2008-10-05,Sunday,False,,,0,0,0,neutral,,
